loan_id,issue_month,fico,annual_inc,dti,revol_util,emp_length_yrs,loan_amnt,term,int_rate,home_ownership,purpose,default_60d
L136192,4,646,"$133,211.10",14.48,60.0%,10+ years,11100, 36 months,14.86%,rent,debt_consolidation,0
L136193,24,731,"$37,528.19",0.0,46.9%,2 years,4700, 36 months,8.88%,mortgage,major_purchase,0
L136194,20,722,63898.33,14.63,41.1%,6 years,7000, 36 months,12.36%,mortgage,home_improvement,0
L136195,1,764,"$19,059.36",21.18,13.7%,10+ years,2700, 36 months,9.07%,MORTGAGE,debt_consolidation,0
L136196,8,762,"$45,986.48",21.56,96.7%,6 years,12300, 36 months,6.37%,MORTGAGE,debt_consolidation,1
L136197,21,823,"$30,991.67",,58.7%,10+ years,20700, 36 months,5.0%,rent,home_improvement,0
L136198,22,674,94369.96,17.4,100.8%,,22700, 36 months,12.63%,RENT,home_improvement,0
L136199,4,777,112453.38,21.86,68.1%,9 years,17500, 60 months,5.0%,rent,credit_card,0
L136200,1,639,52276.09,25.6,78.0%,10+ years,15100, 36 months,15.77%,mortgage,debt_consolidation,0
L136201,21,822,"187,734",16.05,45.8%,4 years,7500, 60 months,7.83%,rent,debt_consolidation,0
L136202,24,715,39248.41,23.91,54.9%,4 years,28900, 36 months,11.54%,Mortgage,credit_card,0
L136203,18,720,33065.54,10.02,55.9%,4 years,10800, 36 months,10.73%,MORTGAGE,debt_consolidation,0
L136204,11,744,45695.1,21.77,55.2%,7 years,25100, 36 months,6.84%,mortgage,major_purchase,0
L136205,14,615,"$72,478.97",20.07,97.1%,3 years,15100, 36 months,17.42%,Rent,small_business,0
L136206,20,631,"$96,101.24",3.72,48.8%,5 years,24400, 36 months,18.75%,MORTGAGE,debt_consolidation,0
L136207,7,696,"$89,014.07",,55.8%,10+ years,13000, 36 months,13.6%,MORTGAGE,major_purchase,0
L136208,8,709,50537.91,28.29,38.6%,9 years,10900, 60 months,14.86%,rent,home_improvement,0
L136209,2,9999,"$104,986.19",8.91,60.0%,,13600, 36 months,5.0%,MORTGAGE,major_purchase,0
L136210,12,638,"$46,186.02",20.01,36.9%,5 years,27800, 36 months,15.73%,MORTGAGE,debt_consolidation,1
L136211,21,775,"$256,407.64",23.81,44.9%,5 years,27700, 60 months,10.51%,RENT,credit_card,0
L136212,19,675,"$102,446.47",,,6 years,9900, 36 months,13.58%,RENT,small_business,0
L136213,16,675,21862.35,20.24,49.8%,< 1 year,9800, 36 months,12.8%,MORTGAGE,major_purchase,0
L136214,8,681,46931.7,14.46,28.1%,6 years,7100, 36 months,15.93%,own,credit_card,0
L136215,24,673,41028.0,24.9,89.4%,10+ years,17300, 60 months,14.62%,mortgage,major_purchase,0
L136216,2,717,"$172,761.63",17.7,50.2%,7 years,23400, 36 months,11.3%,Rent,credit_card,0
L136217,4,668,,8.03,79.1%,10+ years,18500, 36 months,14.35%,Own,major_purchase,0
L136218,5,612,19424.13,16.74,79.7%,7 years,21300, 36 months,17.31%,rent,major_purchase,0
L136219,6,675,"$99,582.29",3.88,63.3%,< 1 year,28600, 36 months,13.33%,OWN,debt_consolidation,0
L136220,24,715,"$14,227.12",19.03,63.2%,6 years,25200, 60 months,13.32%,Mortgage,debt_consolidation,0
L136221,10,613,"$50,290.60",17.17,37.9%,7 years,11800, 60 months,20.66%,mortgage,debt_consolidation,1
L136222,19,722,"89,957",8.68,54.7%,8 years,8200, 36 months,10.38%,Rent,debt_consolidation,0
L136223,17,755,"49,576",36.81,85.8%,< 1 year,12200, 36 months,7.77%,MORTGAGE,debt_consolidation,0
L136224,24,9999,"$122,698.35",9.0,47.0%,n/a,20600, 36 months,5.77%,mortgage,debt_consolidation,0
L136225,15,709,"73,331",,31.6%,7 years,8100, 36 months,9.89%,Mortgage,home_improvement,0
L136226,4,591,0,17.3,12.3%,6 years,12800, 36 months,18.76%,Mortgage,credit_card,0
L136227,3,726,67191.68,13.43,56.9%,10 years,2400, 60 months,9.78%,rent,credit_card,0
L136228,24,743,"$144,236.86",15.05,35.3%,3 years,20100, 36 months,9.83%,rent,home_improvement,0
L136229,18,652,"68,148",12.15,87.9%,5 years,18300, 36 months,15.89%,rent,debt_consolidation,0
L136230,3,686,"78,470",20.97,63.8%,9 years,21700, 36 months,9.3%,mortgage,major_purchase,0
L136231,15,717,"$76,091.68",30.35,57.9%,4 years,7300, 36 months,12.31%,OWN,debt_consolidation,0
L136232,21,788,"$42,033.12",32.8,57.2%,4 years,17700, 60 months,8.23%,Rent,credit_card,0
L136233,11,676,26277.38,23.02,51.9%,10+ years,14400, 36 months,12.09%,RENT,debt_consolidation,0
L136234,9,739,73165.68,12.24,57.8%,5 years,24000, 60 months,13.94%,OWN,debt_consolidation,0
L136235,12,707,124757.04,21.64,24.6%,n/a,10100, 36 months,12.5%,Own,debt_consolidation,0
L136236,9,701,81292.74,19.09,69.6%,9 years,27500, 36 months,13.31%,RENT,credit_card,0
L136237,11,763,"$30,803.38",21.27,48.3%,10+ years,9600, 36 months,9.67%,Rent,debt_consolidation,0
L136238,3,644,"$74,601.64",7.05,60.2%,9 years,25500, 36 months,12.98%,MORTGAGE,debt_consolidation,1
L136239,6,703,"$96,754.66",4.77,25.7%,6 years,19400, 36 months,11.83%,Mortgage,credit_card,0
L136240,4,691,"$109,653.29",27.87,21.5%,7 years,1000, 36 months,14.12%,OWN,credit_card,0
L136241,22,9999,"$82,334.50",17.21,36.6%,3 years,19100, 60 months,18.28%,own,home_improvement,0
L136242,3,758,"68,726",14.93,51.9%,3 years,16000, 60 months,8.74%,Mortgage,other,0
L136243,19,736,"$43,943.11",19.54,87.5%,< 1 year,17700, 36 months,7.33%,rent,major_purchase,0
L136244,7,692,"$55,133.18",,0.0%,6 years,11900, 36 months,12.89%,Rent,home_improvement,0
L136245,10,676,99608.29,30.34,100.9%,3 years,14800, 36 months,12.82%,RENT,credit_card,0
L136246,7,690,"$39,632.43",7.87,26.6%,4 years,17600, 36 months,11.07%,Mortgage,other,0
L136247,3,729,"38,890",,67.6%,6 years,17200, 36 months,10.7%,MORTGAGE,credit_card,0
L136248,16,693,"$86,477.19",28.31,72.9%,6 years,28900, 36 months,14.99%,RENT,major_purchase,0
L136249,8,653,"$73,039.10",40.58,,7 years,7800, 36 months,14.89%,Own,credit_card,0
L136250,19,662,"125,675",9.16,61.7%,n/a,15500, 36 months,14.63%,Mortgage,credit_card,1
L136251,18,689,"$95,254.41",21.53,38.3%,7 years,5200, 60 months,12.52%,RENT,credit_card,0
L136252,4,639,"$45,851.75",42.49,47.8%,6 years,12500, 36 months,12.32%,mortgage,home_improvement,0
L136253,10,708,131061.52,4.44,19.5%,n/a,13200, 60 months,10.47%,rent,other,0
L136254,4,646,70431.41,18.87,,< 1 year,11700, 60 months,15.12%,OWN,debt_consolidation,0
L136255,23,638,86078.69,26.44,82.4%,10+ years,13100, 60 months,18.99%,MORTGAGE,credit_card,1
L136256,5,850,"$50,747.07",13.77,88.3%,3 years,16200, 36 months,5.0%,Mortgage,debt_consolidation,0
L136257,15,797,"$78,232.67",28.58,38.9%,4 years,9100, 36 months,6.84%,Own,debt_consolidation,0
L136258,9,698,46695.72,22.99,39.0%,< 1 year,13600, 60 months,13.26%,own,credit_card,1
L136259,18,737,"$20,953.63",9.39,,8 years,9600, 36 months,10.06%,mortgage,credit_card,0
L136260,13,746,"$150,474.03",7.76,69.8%,10+ years,17800, 36 months,9.4%,Rent,debt_consolidation,0
L136261,7,686,"$39,354.93",12.78,55.6%,< 1 year,9100, 60 months,12.34%,MORTGAGE,major_purchase,0
L136262,19,706,45902.38,14.27,44.4%,5 years,16300, 60 months,13.67%,mortgage,other,1
L136263,17,676,44455.05,18.4,37.1%,,12900, 36 months,12.85%,MORTGAGE,debt_consolidation,0
L136264,11,759,150896.33,33.53,,8 years,20900, 60 months,8.63%,Rent,credit_card,0
L136265,8,760,"$77,512.70",13.69,47.8%,10+ years,7800, 60 months,7.64%,rent,debt_consolidation,0
L136266,15,776,83574.48,18.97,66.2%,10+ years,15900, 36 months,9.3%,own,credit_card,0
L136267,2,705,98741.79,32.42,,5 years,10600, 36 months,9.46%,MORTGAGE,home_improvement,0
L136268,5,809,"88,892",25.86,,< 1 year,18200, 36 months,6.28%,Mortgage,debt_consolidation,0
L136269,15,9999,"68,041",18.36,67.8%,5 years,15900, 36 months,11.69%,RENT,debt_consolidation,0
L136270,12,9999,"$66,937.00",16.03,,5 years,24700, 36 months,6.78%,MORTGAGE,debt_consolidation,0
L136271,9,665,"$128,856.11",5.2,46.0%,3 years,13500, 36 months,15.19%,RENT,other,0
L136272,14,619,"$33,238.21",16.06,8.7%,3 years,20600, 36 months,14.65%,mortgage,home_improvement,0
L136273,21,802,39154.83,36.52,60.8%,< 1 year,6900, 36 months,5.0%,RENT,debt_consolidation,0
L136274,12,726,"84,260",12.4,26.7%,6 years,12100, 60 months,11.11%,MORTGAGE,other,0
L136275,11,719,"$71,842.53",26.48,62.3%,6 years,12500, 36 months,9.5%,RENT,debt_consolidation,0
L136276,10,670,"$51,205.67",12.49,25.6%,< 1 year,23700, 36 months,16.12%,rent,debt_consolidation,0
L136277,21,644,199889.42,24.62,37.5%,5 years,27300, 36 months,14.93%,rent,medical,0
L136278,10,649,33631.63,26.24,20.3%,10+ years,19600, 36 months,13.74%,OWN,credit_card,0
L136279,11,698,"$62,310.57",13.72,84.0%,3 years,20200, 36 months,13.98%,Rent,credit_card,0
L136280,16,682,"69,967",12.86,63.1%,9 years,16800, 36 months,15.7%,mortgage,debt_consolidation,0
L136281,5,9999,"49,575",23.05,63.7%,7 years,9600, 60 months,22.62%,RENT,home_improvement,1
L136282,23,783,43495.15,23.79,13.2%,9 years,1700, 36 months,8.38%,Rent,major_purchase,0
L136283,17,667,"$52,050.82",24.97,45.3%,7 years,13300, 60 months,15.67%,mortgage,debt_consolidation,0
L136284,11,758,134318.4,18.22,66.0%,< 1 year,21600, 36 months,7.41%,OWN,home_improvement,0
L136285,22,651,"$50,079.42",9.41,74.0%,10+ years,9300, 36 months,14.17%,Rent,debt_consolidation,0
L136286,19,699,"$73,705.51",17.22,40.9%,6 years,1000, 36 months,12.63%,rent,credit_card,1
L136287,12,743,44727.42,9.25,36.7%,< 1 year,11000, 36 months,11.17%,RENT,medical,0
L136288,7,736,86439.12,22.51,29.6%,10+ years,17000, 60 months,8.21%,MORTGAGE,debt_consolidation,1
L136289,17,675,"$103,744.83",9.38,75.4%,10+ years,30500, 60 months,12.65%,Mortgage,debt_consolidation,0
L136290,3,718,"55,016",11.59,,10+ years,21200, 36 months,11.61%,Rent,home_improvement,0
L136291,11,727,"$85,285.69",16.6,55.6%,2 years,32200, 36 months,10.76%,RENT,credit_card,0
L136292,2,9999,"$56,673.74",28.88,0.0%,4 years,36200, 60 months,13.92%,OWN,debt_consolidation,0
L136293,2,629,61319.66,8.28,73.3%,10+ years,16100, 60 months,17.77%,Rent,debt_consolidation,0
L136294,21,656,"$75,144.32",,31.7%,,16700, 60 months,13.19%,RENT,debt_consolidation,0
L136295,12,669,"$70,176.20",13.96,78.8%,10+ years,25300, 60 months,14.99%,mortgage,debt_consolidation,0
L136296,10,691,"$67,474.23",21.47,24.6%,5 years,25600, 60 months,14.14%,rent,debt_consolidation,0
L136297,1,778,"28,675",10.65,58.4%,10+ years,14200, 36 months,7.15%,Mortgage,debt_consolidation,0
L136298,20,740,32289.21,8.08,64.2%,10+ years,21800, 60 months,8.29%,RENT,home_improvement,0
L136299,17,645,"25,223",11.63,41.9%,7 years,1600, 36 months,14.89%,Mortgage,debt_consolidation,0
L136300,23,791,"$29,715.80",,9.5%,3 years,7900, 36 months,7.41%,MORTGAGE,other,0
L136301,8,686,"$75,361.40",5.01,31.4%,2 years,26900, 60 months,11.98%,MORTGAGE,debt_consolidation,0
L136302,1,727,50185.89,26.35,31.5%,8 years,10600, 36 months,10.48%,rent,credit_card,0
L136303,12,638,"$43,655.99",23.78,70.3%,7 years,14700, 36 months,14.06%,Mortgage,debt_consolidation,1
L136304,19,9999,147457.54,23.32,46.1%,10+ years,2900, 36 months,14.3%,MORTGAGE,major_purchase,0
L136305,1,747,"$109,230.70",21.34,71.6%,6 years,19700, 60 months,12.15%,MORTGAGE,medical,0
L136306,15,642,27038.76,18.68,91.8%,9 years,9200, 36 months,14.69%,Own,debt_consolidation,1
L136307,15,693,38793.08,11.46,0.8%,6 years,18300, 36 months,12.68%,mortgage,other,0
L136308,10,716,37262.09,14.34,57.1%,< 1 year,23400, 36 months,13.41%,RENT,home_improvement,0
L136309,8,634,"$61,770.73",14.07,41.9%,,9100, 60 months,17.07%,Mortgage,debt_consolidation,0
L136310,15,9999,N/A,6.26,67.5%,1 years,23700, 36 months,18.86%,Rent,home_improvement,0
L136311,3,740,42593.18,29.5,44.3%,5 years,25700, 36 months,10.46%,mortgage,major_purchase,0
L136312,10,9999,"$73,776.96",8.07,53.6%,4 years,27600, 36 months,5.65%,rent,debt_consolidation,0
L136313,13,715,56003.08,14.09,20.8%,< 1 year,2200, 36 months,11.45%,rent,credit_card,0
L136314,4,726,"$31,099.70",15.35,29.3%,4 years,18300, 36 months,7.99%,Own,debt_consolidation,0
L136315,16,641,"62,994",20.52,54.9%,7 years,12000, 60 months,17.88%,own,credit_card,0
L136316,16,771,"$63,877.71",14.42,14.3%,2 years,13900, 60 months,6.17%,RENT,debt_consolidation,0
L136317,12,669,66659.0,12.21,,6 years,19300, 36 months,15.15%,Mortgage,small_business,0
L136318,13,754,29619.54,25.7,56.3%,n/a,12500, 36 months,9.41%,rent,credit_card,0
L136319,18,723,"$97,778.67",44.18,53.1%,3 years,15600, 36 months,11.7%,Mortgage,home_improvement,1
L136320,23,725,"$46,692.31",34.96,38.8%,8 years,16900, 36 months,12.57%,MORTGAGE,credit_card,0
L136321,24,723,33669.66,18.62,46.2%,5 years,14700, 60 months,11.76%,RENT,major_purchase,0
L136322,22,721,"$62,009.78",4.52,,< 1 year,13100, 36 months,10.63%,RENT,debt_consolidation,0
L136323,13,706,"$83,389.12",4.08,43.0%,4 years,12400, 36 months,13.07%,mortgage,debt_consolidation,0
L136324,13,743,"$80,671.85",25.69,32.9%,9 years,10800, 36 months,10.31%,MORTGAGE,home_improvement,0
L136325,2,650,113955.72,18.37,13.6%,4 years,17600, 36 months,12.42%,RENT,debt_consolidation,0
L136326,12,677,"$43,585.35",,74.0%,10+ years,10400, 36 months,13.59%,RENT,medical,1
L136327,6,771,"$26,642.53",20.36,65.5%,,25500, 60 months,8.51%,Mortgage,debt_consolidation,0
L136328,18,700,"$50,826.66",12.43,,5 years,13700, 36 months,13.07%,MORTGAGE,other,0
L136329,20,672,"14,565",17.89,21.4%,4 years,18500, 60 months,13.79%,rent,debt_consolidation,0
L136330,19,747,39465.41,22.28,96.7%,5 years,15300, 60 months,10.41%,Rent,credit_card,0
L136331,19,736,50644.2,30.94,64.7%,5 years,5800, 60 months,10.5%,MORTGAGE,home_improvement,0
L136332,19,619,46784.4,31.28,81.6%,4 years,18500, 36 months,17.21%,rent,debt_consolidation,0
L136333,12,730,"$77,249.00",23.78,28.0%,< 1 year,15700, 36 months,11.0%,Mortgage,debt_consolidation,0
L136334,15,698,"$59,240.17",14.26,71.6%,5 years,11300, 36 months,10.34%,MORTGAGE,other,0
L136335,15,729,"$74,888.77",19.61,34.8%,< 1 year,19100, 36 months,11.14%,Rent,major_purchase,0
L136336,17,691,68908.26,27.83,24.3%,,1000, 36 months,14.66%,rent,debt_consolidation,0
L136337,20,716,"$28,503.60",33.01,56.8%,7 years,18500, 36 months,9.73%,Mortgage,major_purchase,0
L136338,9,589,"$80,881.14",28.46,23.6%,8 years,11900, 36 months,19.43%,own,credit_card,1
L136339,9,641,"$45,713.68",13.83,41.5%,6 years,1000, 36 months,16.36%,mortgage,credit_card,0
L136340,20,731,-1,27.41,38.3%,5 years,20300, 60 months,8.14%,mortgage,debt_consolidation,0
L136341,2,834,"$75,423.42",13.31,0.0%,6 years,21300, 60 months,5.0%,own,debt_consolidation,0
L136342,5,9999,"$40,228.17",26.68,7.0%,3 years,15800, 60 months,10.42%,mortgage,debt_consolidation,0
L136343,2,652,"$42,382.26",28.36,56.0%,8 years,9800, 36 months,15.66%,MORTGAGE,debt_consolidation,0
L136344,1,697,N/A,24.63,35.1%,6 years,2400, 36 months,10.97%,rent,credit_card,0
L136345,24,641,"47,063",13.5,70.6%,10 years,16400, 36 months,15.8%,mortgage,debt_consolidation,1
L136346,10,759,141480.01,9.54,55.9%,< 1 year,13000, 60 months,8.71%,MORTGAGE,major_purchase,0
L136347,12,693,60178.47,15.53,48.2%,7 years,21200, 36 months,15.42%,RENT,home_improvement,0
L136348,2,748,33484.21,22.85,,10+ years,21400, 36 months,10.57%,MORTGAGE,credit_card,0
L136349,23,682,169804.18,11.51,64.0%,6 years,15800, 36 months,11.81%,Rent,credit_card,0
L136350,20,753,"$71,368.85",3.76,56.2%,< 1 year,13700, 60 months,9.54%,MORTGAGE,credit_card,0
L136351,21,601,58770.96,29.59,66.4%,< 1 year,15700, 60 months,17.38%,mortgage,credit_card,0
L136352,18,691,127890.86,7.83,61.7%,7 years,1000, 36 months,13.04%,mortgage,major_purchase,0
L136353,15,720,"69,847",19.68,49.5%,n/a,1000, 36 months,8.92%,Rent,debt_consolidation,0
L136354,3,675,57477.38,21.01,57.6%,< 1 year,1000, 60 months,12.68%,rent,other,0
L136355,18,710,26913.3,11.69,36.6%,< 1 year,23200, 36 months,11.59%,OWN,debt_consolidation,1
L136356,3,709,"19,044",16.58,,9 years,14400, 36 months,12.49%,Mortgage,debt_consolidation,0
L136357,13,748,110219.63,30.53,44.1%,< 1 year,20800, 36 months,10.62%,RENT,home_improvement,0
L136358,10,724,"$69,539.55",4.21,65.1%,< 1 year,24600, 60 months,13.35%,MORTGAGE,debt_consolidation,0
L136359,4,712,"54,148",26.76,,7 years,5400, 36 months,10.13%,Own,debt_consolidation,0
L136360,19,738,"$55,796.45",18.3,0.0%,5 years,9400, 60 months,11.97%,RENT,medical,0
L136361,21,616,69792.35,11.52,59.7%,7 years,22000, 36 months,18.4%,Own,major_purchase,0
L136362,18,649,"$82,239.99",21.05,104.3%,2 years,16800, 60 months,13.89%,Rent,credit_card,0
L136363,2,614,"$40,583.24",14.55,29.5%,10 years,11800, 36 months,19.27%,own,credit_card,0
L136364,16,720,"$65,937.44",19.13,48.0%,10 years,14200, 36 months,11.91%,Rent,medical,0
L136365,10,713,,24.27,58.3%,5 years,16700, 36 months,10.23%,MORTGAGE,home_improvement,0
L136366,21,766,46599.71,24.93,61.1%,4 years,17700, 36 months,10.94%,MORTGAGE,debt_consolidation,0
L136367,21,709,19678.05,14.61,72.5%,9 years,8500, 36 months,11.41%,OWN,debt_consolidation,0
L136368,12,655,"$40,743.06",24.32,41.2%,10 years,19900, 60 months,12.68%,Rent,debt_consolidation,0
L136369,7,697,"$31,203.43",34.09,37.1%,6 years,9000, 60 months,12.02%,MORTGAGE,debt_consolidation,0
L136370,11,587,"$108,294.66",8.41,26.3%,5 years,19800, 36 months,18.28%,MORTGAGE,small_business,1
L136371,18,668,"37,007",11.45,62.9%,10+ years,18000, 60 months,14.95%,mortgage,debt_consolidation,0
L136372,22,561,"$36,371.69",6.17,72.0%,10+ years,23900, 60 months,20.63%,RENT,home_improvement,1
L136373,22,708,"$43,297.97",32.11,60.0%,8 years,8300, 60 months,11.63%,MORTGAGE,home_improvement,0
L136374,18,675,90904.25,18.15,55.2%,8 years,16500, 36 months,13.36%,RENT,credit_card,0
L136375,24,683,92924.34,16.48,47.6%,5 years,18900, 36 months,13.61%,Mortgage,debt_consolidation,1
L136376,21,639,40032.25,22.64,81.6%,5 years,9000, 36 months,15.93%,MORTGAGE,home_improvement,0
L136377,5,653,"$47,793.72",25.3,92.4%,10+ years,18700, 36 months,14.23%,MORTGAGE,home_improvement,0
L136378,6,728,"$54,826.73",19.63,,6 years,15800, 36 months,10.32%,OWN,home_improvement,0
L136379,9,611,"$120,026.89",29.08,30.4%,10+ years,18800, 36 months,18.77%,mortgage,debt_consolidation,0
L136380,15,718,"$21,460.85",17.05,21.3%,8 years,10700, 60 months,10.85%,Mortgage,other,0
L136381,1,645,29438.1,8.41,,10+ years,18100, 60 months,14.92%,Mortgage,home_improvement,0
L136382,12,598,0,29.94,23.6%,< 1 year,5800, 60 months,18.77%,own,debt_consolidation,0
L136383,20,757,"$107,891.73",16.44,39.9%,7 years,23600, 36 months,7.53%,Mortgage,medical,0
L136384,16,763,"28,419",4.62,35.2%,< 1 year,16000, 60 months,10.19%,Mortgage,medical,0
L136385,7,660,287173.53,0.0,91.5%,10+ years,25100, 60 months,15.41%,MORTGAGE,debt_consolidation,0
L136386,10,660,"$82,377.06",5.94,72.9%,10 years,13400, 36 months,15.11%,RENT,medical,0
L136387,19,676,"$63,358.66",12.72,86.9%,5 years,12600, 36 months,15.18%,mortgage,debt_consolidation,0
L136388,15,645,"$125,338.73",18.03,43.1%,10+ years,11600, 60 months,16.13%,Rent,debt_consolidation,0
L136389,10,655,"$38,674.54",20.31,77.6%,< 1 year,7700, 36 months,12.56%,MORTGAGE,home_improvement,0
L136390,10,715,"$46,968.09",5.73,72.6%,,16800, 36 months,10.09%,RENT,credit_card,0
L136391,8,804,62212.83,15.23,61.9%,5 years,4700, 36 months,5.75%,Mortgage,credit_card,0
L136392,21,670,"77,066",12.63,36.2%,9 years,12700, 60 months,13.46%,MORTGAGE,credit_card,0
L136393,13,746,"70,882",21.1,52.2%,3 years,11700, 36 months,8.47%,Rent,credit_card,0
L136394,14,709,66340.86,24.54,63.5%,< 1 year,2000, 36 months,10.67%,RENT,debt_consolidation,0
L136395,4,598,49116.95,30.58,47.6%,,7100, 36 months,15.54%,RENT,debt_consolidation,1
L136396,15,689,71425.73,28.87,36.4%,,3200, 36 months,15.14%,mortgage,small_business,0
L136397,7,682,"$68,492.13",6.98,95.9%,10 years,16300, 36 months,11.09%,MORTGAGE,debt_consolidation,0
L136398,2,771,"$59,568.73",19.28,62.9%,7 years,27000, 36 months,8.14%,MORTGAGE,debt_consolidation,0
L136399,1,773,52443.45,15.8,50.3%,1 years,13200, 60 months,8.38%,Rent,credit_card,0
L136400,3,711,46181.54,16.6,71.0%,3 years,16700, 60 months,11.66%,Rent,other,1
L136401,10,757,"$28,797.19",17.25,79.8%,6 years,9000, 36 months,9.01%,Mortgage,home_improvement,0
L136402,7,682,122018.21,30.73,28.5%,10+ years,5900, 36 months,15.17%,Own,credit_card,0
L136403,2,752,"$87,114.24",23.57,3.7%,3 years,15200, 36 months,12.57%,OWN,home_improvement,0
L136404,4,696,99055.06,,60.1%,1 years,10800, 36 months,10.32%,MORTGAGE,credit_card,0
L136405,13,750,"$33,545.72",19.12,75.7%,n/a,1000, 36 months,7.69%,MORTGAGE,home_improvement,0
L136406,3,756,"$46,633.18",8.19,82.1%,3 years,22400, 60 months,10.42%,own,debt_consolidation,0
L136407,12,729,"$57,809.91",23.06,65.8%,8 years,31900, 60 months,8.85%,Rent,credit_card,0
L136408,3,649,"71,587",,22.7%,10+ years,15000, 36 months,14.43%,Rent,debt_consolidation,0
L136409,15,667,"$40,753.21",11.6,60.9%,< 1 year,15900, 36 months,13.74%,rent,credit_card,0
L136410,21,731,"$142,488.10",7.54,67.8%,9 years,1000, 36 months,11.66%,mortgage,major_purchase,0
L136411,4,739,92967.55,33.27,44.6%,3 years,13300, 36 months,10.99%,Mortgage,debt_consolidation,0
L136412,23,699,"$65,551.16",14.05,70.3%,1 years,13800, 36 months,10.42%,rent,debt_consolidation,0
L136413,10,673,"$69,673.51",25.02,19.3%,7 years,14700, 60 months,10.25%,MORTGAGE,debt_consolidation,0
L136414,2,701,"$53,612.54",20.59,91.1%,6 years,13500, 60 months,13.33%,MORTGAGE,credit_card,0
L136415,9,675,42585.54,27.93,36.9%,< 1 year,6900, 36 months,13.51%,own,debt_consolidation,0
L136416,16,675,"$17,935.35",5.07,12.8%,8 years,15900, 36 months,12.43%,OWN,credit_card,0
L136417,17,798,"$92,794.49",28.46,33.0%,7 years,17800, 36 months,6.04%,mortgage,debt_consolidation,0
L136418,11,664,61652.36,30.09,70.2%,7 years,39700, 36 months,14.1%,Mortgage,credit_card,1
